216,212,73,59
498,497,64,61
46,381,59,57
17,440,74,58
52,73,90,71
65,1077,62,49
93,536,72,41
121,945,75,61
695,142,89,63
190,151,86,60
547,993,82,42
1060,198,75,56
225,582,75,61
244,609,80,73
307,788,91,80
398,354,84,65
1069,506,74,61
545,666,68,52
749,549,83,70
657,576,58,50
564,831,60,58
644,1026,77,68
846,641,70,64
862,891,65,60
765,743,63,58
835,786,56,54
622,154,86,50
309,938,75,50
385,643,76,66
415,414,90,75
145,777,104,88
101,355,74,63
103,469,91,72
139,537,81,61
396,167,77,64
896,523,84,72
577,959,89,78
589,850,98,85
575,1012,61,57
571,923,107,97
395,7,87,83
113,8,81,62
31,533,101,48
69,684,97,75
188,84,71,68
797,88,99,86
120,944,76,70
220,752,89,53
182,550,69,66
818,336,100,67
737,708,80,65
361,444,66,42
894,1052,100,91
327,3,87,73
16,642,88,82
321,18,74,70
1030,24,85,65
29,89,77,75
34,407,84,69
876,49,57,40
59,608,80,62
62,540,71,60
68,222,77,58
651,71,92,76
73,1012,87,80
456,75,64,61
77,713,82,79
79,335,64,62
190,84,76,49
1028,85,72,64
249,86,92,80
742,98,81,64
99,544,77,64
854,110,87,74
945,127,60,56
123,211,61,46
771,129,79,72
132,682,75,59
872,133,73,70
398,139,85,75
983,159,84,80
160,431,72,53
163,567,77,70
521,180,76,73
184,501,75,56
547,644,84,73
517,195,84,58
503,199,81,77
560,204,73,47
205,893,75,49
225,743,93,75
922,233,74,68
434,236,63,60
237,955,68,58
1063,238,59,57
677,241,67,63
606,242,86,57
246,324,88,77
248,562,66,65
915,250,63,58
366,268,79,46
266,777,82,67
355,261,92,91
277,543,83,61
288,796,93,71
1065,298,81,72
995,295,80,75
748,296,80,72
616,302,81,74
303,875,71,58
380,320,77,59
599,322,84,66
331,350,75,71
332,825,74,56
673,344,92,59
446,347,92,65
349,472,85,52
356,732,74,51
830,357,104,101
360,363,82,61
367,898,81,63
372,590,85,80
375,374,73,68
685,382,92,84
761,405,80,71
1009,403,90,72
426,1057,96,86
613,429,83,80
435,789,74,67
810,443,88,87
455,1001,70,55
1046,462,60,49
466,1022,68,64
650,476,69,57
527,480,80,76
1044,488,68,51
497,661,79,71
580,509,103,65
916,538,66,65
662,511,62,56
773,512,55,54
867,524,65,53
757,504,89,63
870,546,75,73
555,1011,72,61
557,667,75,55
576,589,60,58
896,564,91,81
582,765,80,75
883,588,74,71
775,600,74,51
624,785,78,63
816,670,70,67
956,966,84,80
736,735,71,43
746,780,48,45
954,766,67,63
1040,768,91,74
769,1005,48,47
871,1037,66,55
882,1051,73,65
1067,998,81,52
1026,993,63,59
655,492,71,69
494,421,58,46
802,635,85,60
605,9,62,61
681,19,66,55
840,845,66,56
325,122,63,57
910,1080,81,63
525,811,67,57
1050,243,77,68
438,647,84,70
338,747,76,49
733,885,79,61
986,519,92,77
260,419,73,64
449,253,65,55
683,591,87,71
724,209,65,59
413,411,91,84
1038,251,64,48
866,207,71,67
718,849,58,54
40,232,69,55
755,235,83,44
601,645,67,64
36,709,81,74
852,602,90,72
607,292,81,79
686,931,87,68
570,626,79,72
948,145,115,59
1062,640,86,43
432,967,63,60
530,131,75,58
95,176,67,57
1074,569,74,58
952,290,80,79
764,257,75,59
6,39,80,47
191,43,88,60
694,568,59,49
990,566,81,74
269,424,70,58
482,55,68,59
409,352,94,66
35,553,80,53
688,541,73,55
187,611,93,68
878,239,49,43
230,639,78,58
760,369,63,61
572,815,73,61
973,656,93,87
920,41,73,65
333,328,74,68
864,275,67,61
759,393,54,41
495,800,76,67
15,828,77,68
535,617,53,46
904,534,68,50
909,912,59,27
612,648,71,42
305,946,54,41
692,634,86,83
958,838,75,61
784,399,87,85
989,13,78,68
977,60,65,62
259,614,59,55
664,312,83,63
937,457,66,60
633,949,54,46
125,731,67,57
112,1014,76,60
628,165,56,55
978,741,81,71
11,908,65,53
400,669,69,57
968,969,50,47
817,805,54,38
212,630,65,55
807,1010,76,67
348,947,87,74
963,942,70,62
45,962,85,77
693,404,77,70
273,53,84,76
57,721,83,70
518,376,83,77
390,22,80,69
26,699,71,65
30,340,58,57
193,44,86,58
52,575,67,50
548,61,94,74
100,573,84,77
124,672,76,65
959,198,86,74
224,448,69,68
245,223,94,91
278,255,98,93
318,280,62,60
416,314,71,65
354,537,81,74
361,1052,90,78
444,894,77,67
1033,461,70,67
831,523,75,73
923,532,71,62
539,596,82,72
577,1060,79,67
604,696,94,73
652,924,63,60
657,850,91,77
863,703,47,44
715,714,95,89
790,874,79,59
113,7,90,69
395,8,84,66
42,781,77,75
697,38,74,71
307,69,101,96
219,213,77,74
210,218,59,47
188,151,70,59
550,220,75,74
182,752,94,53
264,710,102,99
665,387,74,68
636,793,99,80
638,1064,97,90
841,897,74,65
823,1007,79,70
895,287,71,51
788,684,84,83
368,377,92,83
244,430,65,59
76,463,73,67
1002,78,93,53
83,528,72,68
974,164,84,83
179,658,85,81
353,918,76,75
1024,386,89,86
447,402,80,61
465,531,52,50
1020,646,97,79
1076,740,69,54
798,1008,75,56
813,543,83,70
914,1003,61,53
1041,585,73,58
940,951,79,71
689,619,85,48
819,873,67,52
778,513,63,55
707,329,64,51
92,745,71,68
631,185,63,57
91,82,63,49
980,999,61,47
855,315,74,53
913,729,79,51
1073,586,70,61
981,905,85,62
906,111,67,55
311,306,69,63
181,130,58,47
437,37,60,55
984,12,65,55
178,782,57,43
423,229,79,67
486,643,65,49
794,574,104,68
406,240,78,72
201,202,106,85
900,490,71,69
175,48,72,61
1066,622,55,54
309,422,79,34
822,653,59,48
787,161,65,50
950,487,58,53
415,842,88,78
433,809,73,53
491,953,68,57
1000,801,86,68
659,595,101,49
90,843,79,60
1070,552,68,59
1006,267,81,77
991,700,80,72
554,675,87,61
723,216,80,75
1025,522,69,66
10,1023,79,62
56,749,69,66
795,46,70,58
300,680,115,46
381,453,68,58
499,708,86,71
16,988,110,92
94,1071,73,58
98,467,76,70
380,224,88,68
226,771,90,74
935,272,76,67
277,824,66,63
313,308,87,81
359,623,75,70
742,425,82,78
458,596,90,73
557,502,90,83
1056,544,99,69
1011,616,67,43
1013,715,83,63
934,781,71,64
393,419,57,47
330,839,68,63
256,281,75,62
343,33,70,57
908,649,82,80
645,972,88,49
55,927,73,70
919,401,81,78
541,620,81,47
251,421,76,66
965,901,73,60
352,81,60,50
348,938,94,54
122,804,78,71
709,836,78,68
694,351,71,43
812,533,60,53
271,106,94,67
877,141,78,67
539,594,97,85
621,598,86,74
652,1042,84,59
827,975,98,94
848,705,68,65
857,923,94,82
194,88,85,75
140,932,81,75
152,603,82,65
477,636,100,81
692,572,80,61
30,289,75,69
34,774,78,61
51,509,78,73
412,63,78,73
445,85,89,73
94,703,91,83
750,118,105,92
922,127,93,81
126,826,62,60
604,132,81,67
143,527,62,61
532,149,69,59
155,983,68,63
274,159,74,54
200,248,72,54
233,431,60,59
249,299,77,68
332,265,83,79
346,985,73,70
353,680,73,52
367,394,77,59
835,387,61,56
403,488,94,72
410,515,92,51
447,439,78,58
446,820,72,66
456,562,88,77
464,966,84,81
500,526,69,62
600,529,80,73
545,1021,72,59
833,559,77,49
788,797,97,71
1036,898,77,57
1077,893,74,59
902,935,79,76
156,181,90,85
686,692,85,53
27,449,68,66
451,894,91,66
109,253,80,70
647,952,79,56
305,880,79,69
157,615,93,81
290,260,63,60
229,542,67,51
801,730,81,71
973,70,78,51
522,443,90,76
593,942,63,62
411,928,78,68
800,267,76,52
640,38,81,75
909,482,106,61
391,392,83,76
612,9,55,46
614,595,71,64
423,951,64,55
930,809,75,67
787,907,65,58
688,605,68,44
1050,11,53,52
520,36,78,71
978,987,99,79
970,814,80,62
655,866,73,71
35,675,101,64
57,247,74,71
302,1032,76,72
483,592,58,57
101,56,71,61
170,87,86,76
763,301,80,65
844,366,52,49
668,416,89,53
1076,469,66,62
484,716,76,73
120,2,76,74
300,918,82,67
795,453,72,63
851,687,55,54
1043,959,83,67
1007,1071,86,72
53,517,65,62
609,75,65,64
98,711,69,67
99,783,66,63
197,124,84,81
446,126,69,49
375,152,78,72
158,347,75,68
545,159,82,70
798,164,54,48
825,231,91,79
1051,252,80,69
274,559,88,76
917,322,70,68
332,1021,55,54
1056,344,82,74
1057,376,83,81
871,405,87,58
450,596,82,76
473,662,86,79
702,483,69,68
1024,511,96,73
820,515,62,57
974,524,81,60
606,1008,88,82
775,629,86,61
874,632,72,70
915,743,97,92
772,865,73,67
833,826,80,62
830,1028,70,52
953,475,73,70
990,161,75,60
689,341,58,54
235,852,72,64
718,513,65,56
920,764,83,57
424,60,72,52
552,487,71,60
622,906,83,72
312,649,93,77
436,1080,90,84
1066,154,64,58
422,333,68,65
130,275,70,65
379,301,106,48
853,257,67,52
41,568,69,55
683,619,97,55
404,365,73,55
946,243,75,70
913,782,101,39
406,919,64,54
494,1,83,44
39,391,61,56
541,811,83,73
834,401,67,46
239,901,83,73
114,659,80,67
864,937,75,69
607,19,94,56
822,912,66,60
1038,591,66,50
931,572,74,70
67,634,66,55
626,611,92,82
165,803,71,62
878,492,67,58
554,262,66,46
48,1061,80,62
408,352,82,80
709,393,53,45
958,723,75,73
633,144,76,55
122,654,60,58
693,214,79,56
1006,351,86,38
518,59,86,77
961,271,100,92
272,933,82,68
278,5,62,58
26,249,73,61
848,71,93,65
854,79,79,70
725,86,81,67
716,87,103,79
236,106,76,64
160,652,90,86
265,170,85,56
340,810,73,63
386,957,69,66
410,484,92,69
696,608,84,77
1067,714,89,67
42,897,69,65
88,932,76,64
425,136,79,51
818,246,76,66
250,673,82,64
337,140,99,69
863,558,85,59
827,10,85,70
599,17,61,57
771,43,72,68
1079,44,80,77
72,204,67,64
108,78,99,68
773,85,77,67
127,596,72,68
254,217,74,71
116,115,72,57
276,168,73,67
456,195,93,85
200,1040,74,55
412,225,78,51
246,865,67,62
467,286,94,81
544,299,70,63
650,308,85,78
307,476,98,82
588,319,106,101
50,342,68,58
364,434,80,56
367,887,90,66
922,450,62,59
466,646,87,82
1005,478,73,55
479,699,61,49
480,624,83,64
882,508,61,58
557,785,83,57
567,1022,78,60
996,667,82,66
710,687,74,54
869,704,84,67
860,858,69,66
903,997,72,65
1036,926,67,52
955,1020,71,62
156,33,75,65
745,468,80,65
131,885,60,59
819,839,89,69
905,234,82,62
982,176,70,54
330,880,76,67
1070,987,69,56
759,836,65,54
1075,980,57,56
486,311,69,58
784,400,75,72
760,593,62,48
490,640,79,54
96,291,80,38
566,178,71,68
421,840,66,46
55,676,76,52
838,586,55,53
495,940,79,70
292,681,81,69
804,724,77,40
700,630,69,65
694,240,90,59
212,211,72,50
968,209,57,56
256,201,66,56
20,823,67,59
407,25,65,62
54,561,77,47
750,56,74,69
134,448,74,64
1023,163,67,61
459,174,74,64
621,193,76,72
975,237,74,71
821,442,66,64
503,489,84,77
598,1059,75,63
57,665,70,67
64,297,93,70
120,247,83,78
213,669,75,68
190,188,95,89
368,670,92,72
443,972,88,49
496,911,73,55
581,625,83,78
851,638,71,62
728,1071,69,68
818,772,74,54
1042,24,62,56
936,29,80,76
76,124,80,70
1019,83,80,62
632,86,81,66
997,217,72,66
761,128,86,80
129,841,73,66
1015,148,70,65
903,254,64,60
266,966,80,58
785,264,97,71
313,483,86,85
431,1045,63,60
465,529,74,66
464,956,75,62
995,502,72,60
679,509,98,91
666,511,77,65
526,528,57,49
604,691,77,48
898,893,87,65
605,157,68,58
930,421,56,49
747,828,76,66
645,655,81,62
109,639,88,62
107,138,88,65
855,866,53,47
437,619,71,57
229,614,58,55
837,175,68,45
260,551,72,44
649,310,83,65
615,591,83,60
542,81,67,46
689,535,60,43
365,907,66,54
11,883,69,49
906,908,61,58
1054,1008,86,46
784,209,53,49
306,328,83,78
913,39,72,51
494,843,73,57
731,482,77,55
814,1061,81,71
563,817,92,57
635,787,56,52
191,239,85,84
520,12,83,49
207,937,75,60
125,267,78,67
968,400,69,56
35,970,60,55
373,152,94,63
150,397,71,55
307,933,107,65
890,763,81,69
812,698,79,68
26,158,68,67
378,54,54,52
63,672,97,70
575,73,73,64
550,84,77,45
756,945,49,36
765,245,75,71
278,856,82,76
610,363,75,74
389,715,121,73
928,416,75,57
923,439,65,64
863,476,73,63
564,523,93,88
1049,583,74,54
1030,926,68,63
752,151,63,58
220,993,88,69
182,644,99,71
375,603,73,45
934,377,91,61
726,1071,76,63
300,857,86,59
364,821,58,48
434,442,65,51
3,1026,100,67
250,4,92,78
466,10,81,62
24,761,86,80
43,226,92,88
650,44,90,77
47,386,64,62
52,1012,93,75
53,200,77,74
59,1057,95,61
63,995,98,90
742,71,96,57
255,83,76,62
99,673,70,63
126,515,72,70
128,1042,75,63
135,488,73,63
137,454,67,65
425,140,102,89
272,143,74,61
115,625,81,62
332,159,82,51
1020,163,58,49
168,313,85,66
1009,179,88,78
547,327,94,88
699,197,70,66
1040,195,69,49
237,1022,72,69
246,387,95,60
870,249,87,76
440,268,79,63
265,716,100,57
261,713,69,66
826,274,57,53
1079,308,93,92
668,316,74,66
1013,320,78,47
322,998,66,65
721,324,93,68
326,388,82,77
588,50,72,67
1063,376,73,67
679,397,94,86
1049,431,89,53
833,446,73,69
902,476,62,42
624,478,90,85
480,1005,72,59
496,869,64,62
711,521,79,57
749,524,68,49
1019,528,59,51
527,1028,72,56
559,545,87,81
546,1056,89,82
589,657,106,86
996,580,67,59
915,582,84,80
917,599,77,76
608,682,77,65
646,827,87,83
697,670,83,67
661,1047,69,64
691,715,73,70
898,698,53,49
702,703,61,59
961,774,58,56
1072,823,61,48
831,896,69,67
867,1051,60,46
876,1046,68,66
964,887,74,68
936,1030,63,56
953,269,66,54
9,89,92,53
230,181,80,68
449,921,67,53
620,595,94,60
973,165,68,47
834,553,62,51
491,990,76,67
338,156,81,78
419,836,71,65
27,601,46,45
981,900,82,77
984,166,64,61
733,530,85,65
257,507,79,63
90,1,77,33
70,294,73,61
782,391,71,63
312,839,75,62
920,534,83,69
343,978,65,60
281,952,71,64
849,82,69,51
15,1075,64,60
293,234,76,74
404,569,62,59
707,253,73,68
853,778,73,68
259,411,60,56
432,451,96,69
541,692,78,63
950,436,66,53
161,857,76,54
852,305,61,56
41,522,67,58
693,235,83,70
963,394,89,50
659,991,67,61
822,42,94,57
438,947,83,44
584,999,74,66
607,406,89,77
718,675,81,77
811,568,53,51
919,730,77,60
1073,842,57,39
755,243,69,55
941,6,81,75
660,948,89,85
943,392,78,67
309,1000,63,50
379,424,80,71
938,554,71,64
794,631,73,60
654,807,78,72
800,729,61,44
48,1074,89,88
861,519,75,58
337,413,86,81
513,593,73,69
977,417,75,72
232,92,78,62
408,570,110,104
192,384,82,77
643,147,84,76
209,400,59,50
275,1041,61,56
904,965,88,57
909,485,78,68
262,572,77,65
40,815,84,67
1014,969,73,61
611,423,69,60
633,634,69,67
352,851,81,55
1025,622,83,69
468,36,84,81
700,325,71,68
803,60,70,57
901,214,75,68
723,586,87,60
784,968,68,65
112,878,79,77
647,683,82,74
409,111,82,73
415,251,83,54
664,741,94,63
433,910,71,64
759,709,65,63
656,414,56,44
1006,686,69,67
348,122,63,50
967,958,59,46
57,2,100,75
812,29,65,62
150,509,70,48
768,273,79,63
518,426,82,68
1032,684,87,74
346,20,82,66
30,1059,76,73
80,1039,84,62
410,87,80,70
101,890,73,72
899,106,76,64
780,146,71,55
550,151,72,51
598,162,70,59
1021,170,77,60
174,319,78,75
193,810,85,72
489,199,115,111
198,577,75,73
844,291,70,62
621,340,89,77
459,342,61,54
957,344,90,74
389,604,79,71
1029,448,66,59
484,820,79,65
502,672,71,63
526,763,76,62
850,576,98,74
567,975,72,66
583,1045,76,73
652,856,69,62
685,696,92,81
712,874,73,62
847,725,76,68
223,790,71,65
955,1023,95,87
959,1060,90,76
1018,1078,77,72
31,38,113,74
64,276,89,67
69,295,75,55
84,752,80,78
680,88,82,77
374,113,82,79
213,219,93,81
218,210,62,60
116,581,62,57
149,470,92,91
220,644,89,68
182,993,93,73
669,247,60,51
579,287,84,69
447,381,80,76
1043,555,69,62
638,710,101,91
911,704,84,69
717,895,73,72
744,918,77,76
120,665,83,56
460,777,84,69
756,336,86,70
926,893,65,61
743,544,75,70
547,3,84,82
76,632,74,63
546,86,92,74
945,336,65,62
902,143,74,64
272,476,60,47
915,299,68,58
455,303,91,63
327,1026,92,81
386,874,65,62
443,425,93,76
783,463,102,66
479,515,88,76
1036,517,78,64
667,580,82,58
835,786,55,51
870,1056,77,61
801,949,64,50
178,144,72,55
605,907,65,47
341,840,68,55
982,371,76,27
745,694,60,52
45,510,72,69
176,804,69,65
300,95,82,68
525,688,73,64
131,385,67,48
626,937,77,72
885,493,67,52
653,207,62,58
987,951,66,62
747,203,74,61
864,980,58,55
292,13,81,63
369,311,82,69
838,585,67,62
105,239,48,46
482,55,69,63
837,180,78,52
365,655,75,66
962,91,75,71
927,640,65,64
437,612,53,52
339,819,65,47
11,33,60,59
1010,805,82,53
970,19,78,45
817,216,66,47
942,96,55,47
1038,37,66,46
712,47,68,65
255,101,58,51
323,249,88,72
1034,1016,120,61
215,944,63,62
307,558,93,57
477,972,107,55
261,326,77,68
918,381,79,63
388,713,94,78
447,744,95,78
481,204,63,59
394,964,63,57
1034,517,103,71
104,147,67,55
566,815,82,51
991,12,71,62
312,880,63,59
659,401,63,46
329,681,77,49
281,436,67,65
1,782,65,59
707,229,69,49
187,240,82,68
723,474,71,49
683,552,93,55
554,166,82,56
333,741,89,84
615,399,81,68
15,294,77,66
406,417,68,43
269,310,75,57
905,432,77,52
946,814,70,65
1000,107,60,53
900,185,78,43
617,921,61,56
664,614,91,66
175,675,70,60
984,986,87,74
111,919,64,37
157,940,83,67
973,290,84,60
906,542,64,54
731,475,65,47
535,849,82,80
305,260,69,66
689,1054,69,62
486,631,73,72
601,82,69,68
764,234,84,81
409,635,79,59
645,424,74,71
1025,1066,77,44
855,485,66,49
686,1014,85,51
572,692,52,45
931,408,76,47
114,534,87,58
414,649,80,70
563,328,86,76
191,154,75,54
275,161,63,38
67,842,70,66
620,421,67,64
978,706,79,50
457,758,79,72
553,202,72,56
904,351,80,39
607,787,83,71
251,830,84,62
908,570,81,60
520,648,67,54
941,611,73,63
6,423,66,65
1062,125,68,56
693,806,82,78
40,1041,84,54
495,181,71,47
866,654,72,68
630,522,83,55
212,901,82,77
803,943,61,33
1006,930,66,57
373,628,66,58
39,843,70,61
513,315,71,57
201,192,80,65
494,913,62,44
733,551,76,62
90,391,75,73
1050,492,80,53
244,25,71,64
146,734,93,77
872,661,85,60
1036,1016,84,43
37,96,64,54
942,1038,72,70
612,19,61,50
970,437,78,75
393,836,73,60
759,419,57,53
839,814,78,63
413,306,86,67
130,953,69,63
259,176,67,65
36,243,93,54
873,293,69,60
112,530,77,71
449,384,83,74
122,807,69,58
262,202,87,64
878,909,74,71
41,639,74,69
852,584,71,46
203,828,75,57
165,999,72,48
885,27,59,47
718,385,58,39
491,214,80,55
622,490,73,65
981,643,92,67
337,1070,68,60
778,794,79,54
541,989,78,51
232,343,75,61
568,422,70,47
729,653,70,67
48,938,61,60
967,784,80,66
352,633,68,65
1073,586,61,51
969,400,51,47
958,35,71,67
701,204,64,54
681,240,99,78
329,187,53,50
1050,373,80,79
391,913,82,69
494,90,48,45
628,492,50,42
1,39,69,61
843,782,66,56
492,240,72,69
628,681,71,58
373,187,69,66
329,1050,60,54
604,5,96,68
587,427,85,65
609,691,76,54
723,802,61,58
866,807,73,60
659,615,76,55
404,436,93,45
563,953,108,82
683,1070,100,55
819,510,72,43
1038,341,78,61
438,491,58,50
422,423,75,61
419,709,55,53
525,675,72,56
339,542,86,77
984,730,87,65
647,940,89,58
906,907,67,46
191,634,58,57
216,969,74,49
348,112,87,80
958,843,79,45
804,700,77,71
338,409,91,87
609,5,75,69
922,77,99,71
172,189,71,64
355,454,83,66
364,1002,69,55
695,372,82,43
398,813,79,74
488,465,72,69
1044,549,58,51
879,565,66,58
604,691,103,89
1062,109,68,56
281,519,69,64
201,147,81,48
413,253,81,62
828,107,73,71
269,952,71,50
192,185,69,64
451,643,76,71
60,487,69,64
900,485,85,67
520,593,81,53
801,130,65,56
535,257,78,69
104,794,79,76
36,371,56,46
292,202,85,80
570,411,73,70
384,486,88,62
938,433,58,56
778,584,59,58
656,784,74,63
95,839,79,70
612,658,83,59
838,1041,84,60
45,177,93,48
619,623,58,54
40,660,100,92
873,203,59,52
1000,759,65,63
1074,306,71,57
96,401,68,60
391,595,80,53
905,235,66,56
468,950,58,55
111,70,67,56
315,393,74,59
11,947,56,50
352,1,83,81
885,1006,62,57
209,125,55,52
1010,941,90,83
855,930,82,57
493,294,61,59
75,1018,96,75
748,273,88,78
1065,736,71,58
961,754,59,53
894,779,82,63
110,587,85,80
17,751,50,47
1057,24,92,85
51,497,87,59
798,65,65,51
285,66,84,65
748,75,83,76
238,77,91,82
954,83,84,81
121,314,82,60
1035,945,78,63
138,335,83,65
153,677,72,50
1048,179,85,78
241,1008,73,63
454,248,76,49
303,512,68,65
382,358,72,64
398,364,53,51
813,366,64,61
936,367,77,54
754,372,66,62
1037,383,83,78
388,1068,70,62
403,618,84,41
426,1047,87,79
860,450,68,52
488,695,63,47
1077,602,71,66
854,690,67,37
1046,722,57,49
871,875,82,55
924,877,62,58
971,1003,78,60
1013,1063,77,69
1069,1055,73,71
1067,1039,66,58
348,802,60,48
709,492,69,56
112,723,97,88
807,700,57,40
689,601,69,35
293,921,85,84
91,507,70,47
908,649,87,84
745,510,81,64
760,999,76,71
406,744,99,57
620,419,70,49
92,1017,69,46
256,920,86,69
552,132,69,46
157,482,78,60
973,176,72,63
311,310,76,55
495,840,87,67
977,424,79,52
800,394,102,47
913,653,60,45
904,907,60,40
909,758,66,55
834,557,70,61
614,365,83,51
591,144,95,60
161,626,69,66
239,861,77,73
866,804,69,56
48,605,64,48
822,214,61,57
878,39,74,39
693,942,69,67
373,842,71,57
428,150,66,51
1040,1053,70,69
370,18,84,75
54,405,74,66
108,236,114,107
750,135,85,56
141,1078,87,68
164,696,71,55
199,832,90,75
273,1018,73,65
1004,279,86,55
796,298,76,51
376,456,88,76
389,844,77,58
469,824,78,63
490,781,74,52
359,789,87,80
736,565,53,42
1065,879,81,75
17,1035,79,75
882,23,83,72
28,252,78,74
51,179,71,66
59,1029,81,65
750,65,80,65
674,68,84,61
945,751,68,57
153,860,75,68
1021,158,84,81
167,824,81,76
366,172,49,45
549,221,76,59
224,390,81,79
238,268,70,63
355,248,77,61
274,914,60,56
345,1052,69,66
362,418,76,54
450,677,62,54
465,961,65,58
898,464,79,74
1048,497,67,61
925,506,76,72
971,690,85,64
859,722,58,53
1055,796,84,77
903,785,74,51
854,1003,80,53
1040,1002,68,54
1044,705,89,64
122,417,71,57
681,953,72,53
9,522,70,63
647,1054,86,64
634,938,54,52
341,949,65,45
659,778,51,47
880,313,77,61
414,683,71,65
260,202,66,63
1025,984,82,51
965,129,79,68
553,404,73,65
165,622,76,60
525,554,68,66
982,230,83,72
535,919,63,60
131,570,67,55
639,15,65,47
530,413,87,82
692,243,77,73
109,82,76,50
175,764,64,57
312,309,65,63
343,156,67,66
664,369,87,60
491,485,63,48
551,181,67,40
305,422,68,50
166,81,51,47
257,937,78,72
329,986,80,60
234,849,82,77
449,706,84,67
852,192,72,64
1075,794,70,64
837,619,91,54
991,631,70,56
643,853,77,65
718,306,71,54
640,845,71,64
432,437,78,62
67,645,92,51
371,352,72,59
232,566,78,74
534,568,66,47
607,12,76,39
910,542,65,50
13,317,76,65
41,836,63,60
963,330,62,61
989,29,74,62
948,37,83,79
688,569,74,72
694,806,76,64
817,941,76,67
212,219,77,45
943,593,68,63
962,980,64,56
912,927,57,46
189,1053,67,65
518,258,79,78
812,966,72,60
714,21,82,73
627,54,102,79
135,798,57,47
821,206,56,46
227,405,80,66
278,431,90,72
469,537,80,54
548,505,85,82
652,868,88,75
850,416,86,47
373,729,76,68
18,236,84,72
24,1063,56,50
83,66,76,72
89,382,64,59
108,370,100,78
121,403,67,61
138,924,80,73
141,359,79,47
150,279,86,60
164,388,75,68
233,376,78,51
241,1037,66,48
285,954,83,67
1069,298,76,39
314,618,79,70
877,335,85,63
383,1008,69,52
1067,389,78,75
426,871,80,70
428,1004,61,48
894,499,85,75
1068,696,64,52
1078,789,66,51
1047,875,59,54
1057,1013,72,69
1039,844,71,66
246,2,93,70
1049,72,92,51
79,682,79,73
447,98,98,53
128,303,82,68
134,430,55,45
1042,137,72,63
289,140,83,78
1046,169,71,65
621,180,69,61
266,378,74,67
583,291,90,86
386,1056,72,59
719,435,99,94
463,820,65,59
503,936,55,50
557,785,90,63
632,847,78,76
974,623,91,59
898,966,73,71
884,915,85,76
917,922,75,69
494,96,64,49
92,385,75,72
409,628,70,65
741,563,72,68
1062,707,89,72
930,269,67,59
931,946,56,54
819,855,78,67
1080,615,78,74
315,782,74,54
905,201,57,53
1000,731,80,66
906,290,71,61
1061,487,82,72
1038,161,54,50
229,105,76,59
541,391,73,54
185,468,68,61
952,521,92,48
130,475,53,46
978,864,70,55
107,27,57,47
981,111,67,55
451,45,92,78
256,1066,84,55
55,649,65,60
907,436,73,62
339,433,50,46
411,406,63,61
617,493,70,47
951,747,62,60
755,104,80,60
654,759,58,57
384,147,84,56
686,337,61,43
834,839,83,49
240,520,61,58
209,450,87,36
803,6,53,49
942,364,82,53
900,203,61,44
333,730,81,64
572,787,53,50
1050,251,66,58
415,595,83,33
178,379,83,68
633,325,76,64
733,207,65,53
660,489,94,68
191,90,71,65
968,805,61,33
1073,958,76,71
1074,338,70,53
464,812,76,74
223,4,65,54
26,725,75,66
58,183,72,65
76,323,84,68
196,208,86,58
195,768,97,94
258,548,87,80
50,1059,83,70
347,484,54,51
957,446,73,60
459,793,70,66
518,505,83,63
186,738,66,58
678,859,50,48
717,42,73,68
163,368,92,68
220,264,105,66
288,506,96,67
94,483,84,83
395,211,107,79
217,123,69,62
162,297,75,73
221,705,88,69
276,823,76,66
1039,560,57,54
865,603,66,65
869,687,68,50
710,771,87,79
112,807,81,46
700,492,77,63
866,709,68,59
70,815,78,77
275,423,73,57
259,908,61,59
267,1014,84,78
292,656,52,49
585,611,66,48
648,586,67,60
399,400,77,54
724,843,71,68
802,804,57,56
216,655,78,73
7,829,108,86
8,997,64,60
851,43,91,88
818,994,83,76
911,638,70,61
3,84,68,58
28,350,80,76
1031,32,78,70
52,831,82,47
71,289,59,57
73,564,84,76
148,78,80,45
97,770,61,50
786,219,70,57
327,151,93,76
190,1026,88,73
198,576,65,56
206,301,66,54
362,224,68,58
412,254,74,57
264,785,80,74
279,418,75,60
336,481,73,66
674,345,60,44
349,1068,67,55
353,1011,72,64
370,390,86,58
381,1001,84,74
388,749,58,55
580,402,71,45
428,440,80,45
813,444,86,83
651,476,95,85
509,1028,76,64
795,511,73,54
527,532,79,64
555,680,84,72
556,799,94,66
571,857,111,99
1019,939,88,49
918,616,85,81
657,1060,74,51
698,701,52,41
772,703,89,61
846,753,61,60
862,754,73,68
832,767,78,66
788,1064,86,48
896,1012,83,65
854,971,68,47
979,954,88,80
758,965,67,52
878,1010,71,56
873,745,66,60
401,1080,77,71
584,131,73,68
828,294,68,67
639,513,73,61
437,937,74,54
11,649,76,61
290,986,98,88
507,82,50,40
643,950,70,55
176,1041,84,57
1070,243,70,57
675,977,89,75
760,519,69,59
612,692,72,66
626,838,86,77
989,417,73,67
614,943,72,67
970,653,85,71
239,784,76,69
568,312,62,55
125,1006,81,75
187,947,62,56
967,962,79,55
214,593,78,62
806,980,64,57
763,889,77,69
1036,1053,64,56
21,881,65,58
528,56,70,65
100,514,76,63
677,127,67,44
173,142,80,52
899,271,73,65
396,427,69,60
1034,474,77,62
575,523,64,61
550,644,78,47
577,850,85,81
589,959,106,81
662,46,73,72
